Date,NIFTY,ABB,ABFRL,ACC,ADANIENT,ADANIPORTS,ADANIPOWER,AIAENG,AJANTPHARM,AMARAJABAT,AMBUJACEM,APLLTD,APOLLOHOSP,APOLLOTYRE,ARVIND,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BANKINDIA,BATAINDIA,BEL,BERGEPAINT,BHARATFIN,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CADILAHC,CANBK,CASTROLIND,CENTRALBK,CENTURYTEX,CESC,CHOLAFIN,CIPLA,COALINDIA,COLPAL,CONCOR,COROMANDEL,CRISIL,CUMMINSIND,DABUR,DALMIABHA,DHFL,DISHTV,DIVISLAB,DLF,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENGINERSIN,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLAXO,GLENMARK,GMRINFRA,GODREJCP,GODREJIND,GPPL,GRUH,GSKCONS,GSPL,HAVELLS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,IBULHSGFIN,ICICIBANK,IDBI,IDEA,IGL,INDHOTEL,INDIANB,INDUSINDBK,INFRATEL,INFY,IOC,IPCALAB,IRB,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBILANT,JUBLFOOD,KARURVYSYA,KOTAKBANK,L&TFH,LICHSGFIN,LT,LUPIN,M&M,M&MFIN,MANAPPURAM,MARICO,MARUTI,MCDOWELL-N,MINDTREE,MOTHERSUMI,MPHASIS,MRF,MUTHOOTFIN,NATCOPHARM,NATIONALUM,NAUKRI,NBCC,NHPC,NMDC,NTPC,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PCJEWELLER,PEL,PETRONET,PFC,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,PRESTIGE,RAJESHEXPO,RAMCOCEM,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SHREECEM,SIEMENS,SPARC,SRF,SRTRANSFIN,STAR,SUNPHARMA,SUNTV,SUZLON,SYNDIBANK,TATACHEM,TATACOMM,TATAGLOBAL,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCS,TECHM,THERMAX,TITAN,TORNTPHARM,TORNTPOWER,TV18BRDCST,TVSMOTOR,UBL,ULTRACEMCO,UNIONBANK,UPL,VAKRANGEE,VEDL,VOLTAS,WELSPUNIND,WIPRO,WOCKPHARMA,YESBANK,ZEEL
08-Oct-15,8129.35,1138,216.5,1356.2,84.15,320.75,26.3,999.45,1498.75,1008.9,209.9,719.65,1448.1,193.25,286.45,91.65,874.15,750.55,491.5,2430.9,1770.6,504.15,185.9,145.5,552.8,109.38,156.9,437.2,465.25,341.55,135.93,149.96,21367.2,285.13,3266.75,409.3,290.35,217.72,86.3,517.1,564.15,627.8,680.25,346.2,927.3,1232,162.7,1975.7,1049.65,277.8,691.45,222.1,106,1089.5,138.65,4225.2,58.95,18666.3,1163.75,98.32,155.8,64.5,168.8,229.13,3365.75,990.4,13.95,633.75,359.2,208.5,262.45,6037.55,118.1,255.5,828.2,1278.1,1083.1,2541.6,252.15,82.35,175.35,821.9,144.95,754.6,253.11,79.45,156.9,93.02,82.74,141.55,944.8,410.05,1132.15,199.95,720.95,251.9,226.18,70.25,89.05,91.35,392.4,1558.95,84.32,653.6,68.1,475.1,1022.98,2044.4,612.66,235.25,24.35,200.88,4353.75,3302.5,731.13,158.95,410.85,41895.9,180.4,488.77,36.45,793.85,118.72,17.15,95.55,126,267.65,4006.75,347.55,171.85,14255.6,414.45,910.8,90.95,117.6,6189.3,574.9,654.7,139.05,132.45,205.7,648.15,341.4,76.2,134,319.21,444.55,365.35,46.2,54.75,243.3,12443.3,1345.2,383.1,1230.15,948.85,1244.8,915.65,356.25,22.15,89.85,400.15,422.2,133.35,343.25,242.25,70.25,240.8,2633.8,563,860.15,341.05,1509.3,178.2,34.45,240.45,933.9,2817.65,185.15,444.55,69.02,92.9,272.15,82.71,294.9,1558.7,145.47,397.55
09-Oct-15,8189.7,1119.85,216.9,1347.35,83.95,318.55,26.25,1012.35,1491.85,988.25,209.15,724.4,1454.65,187.95,287.25,92.2,853.8,787.5,490.45,2449.6,1794.45,499.64,182.1,144.65,545.05,109.77,158.19,434.8,474.3,347.6,134.67,149.91,21271.4,282.97,3224.1,408.05,290.79,215.01,87.55,520,580.05,618.55,689.55,335.85,930.85,1231.36,165.75,1971.1,1064.55,279.85,683.35,228.95,104.55,1095.4,139.95,4257.85,58.45,18318.2,1158.65,98.32,152,64.3,169.5,233.7,3319.3,1016.2,13.7,628.03,359.15,199.25,267.2,6050.55,118.1,260.45,849.2,1291.7,1086.15,2564.85,250.05,83.95,170.75,818,150.45,743.25,260.06,78.9,157.95,93.4,84.61,140.8,940.05,403.25,1167.4,199.65,724.1,255.15,229.08,69.4,86.1,90.93,374.45,1558.55,83.47,659.5,68.3,478.95,1031.45,2055.6,612.99,231.3,24.75,200.05,4276.35,3185.8,718.83,160.75,415.35,41373.8,182.25,496.28,38.7,798.45,122.67,17.1,96.15,126,258,3988.45,341.17,175.85,14269.5,415.5,922.55,91,116.97,6200.95,578.85,660.55,138.15,132.55,207.45,640.2,335,75.3,131.68,317.28,443.67,363.9,46.15,55.9,243.45,12480.75,1346.35,381.01,1217.55,958.4,1244.35,906.2,352.6,23.9,90.2,407.35,424.55,134.7,356.45,244.75,69.7,251.1,2629.65,561.2,858.1,343.2,1526.85,177.4,34.2,239.35,921.35,2818.75,181.8,453,69.02,103.6,278.25,76.47,296.17,1549.15,145.13,401.45
12-Oct-15,8143.6,1100.9,214.9,1344.35,86.1,320.75,29.05,1003.3,1475.55,1004.75,209.95,721.85,1455.55,188,289.15,93.85,859.25,787.05,487.05,2422.25,1791.45,496.34,176.8,143.95,535.8,109.7,160.26,428.35,478.15,349.5,137.07,148.45,21105.05,283.16,3170.45,407.1,288.3,211.97,87.65,529.9,583.65,618.85,676.35,334.4,919.35,1231.76,185.15,1978.55,1063.5,279,680.85,227.4,103.15,1097.3,136.15,4187.5,58.35,17982.45,1110.15,98.15,152.25,66.3,165.15,239.17,3318.45,1036.4,13.75,624.95,359.35,192.45,263.85,6051.05,116.85,259,855.1,1270.25,1080.55,2552.95,246.4,88.65,169.57,814.85,148.2,739.95,261.43,77.2,157.85,93.47,81.99,137.95,944.6,386.3,1122.9,199.6,724.2,248.95,227.28,72.7,87.55,90.26,380.05,1552.35,83.32,662.05,68.05,481.55,1036.52,2009.8,613.74,232.7,24.45,197.57,4231.85,3120.6,702.1,169.38,409.9,41104.65,185.05,499.8,39.85,790.05,122.2,17.5,99.1,127.25,264.9,3914.5,335.47,175.69,14657.1,413.3,928.1,90.85,119.63,6095.2,573.85,679.2,137.55,133.3,206.8,642.55,333,74.9,131.35,318.33,445.88,364.45,47.95,56.25,244.55,12404.6,1370,376.1,1226.15,977.45,1245.95,892,354.45,23.7,88.45,407.75,415.1,134.55,362.35,245.9,69.95,250.85,2592.6,562.75,857.65,342.65,1528.65,176,34.4,238.85,928,2844.75,182.25,467.2,68.82,110.9,272.6,80.13,291.98,1554.55,144.75,401.3
13-Oct-15,8131.7,1113.45,218.3,1352.2,85.05,323.55,28.45,977.8,1482.8,998.65,209.95,717.05,1452.6,190.55,287,94.05,865.35,780.95,490.9,2462.1,1758.2,497.67,176,142.25,525.05,107.99,163.18,426.9,467.48,345.45,139.04,148.05,21226.45,287.98,3115.05,419.4,289.76,210.18,87.25,536.55,588,613,679.05,340.35,916.9,1193.56,192.65,1985.35,1033.95,271,695.4,226.55,104.7,1096.05,136.85,4228.05,58.65,17820.35,1093.9,101.5,150.75,64.65,164.2,236.51,3307.75,1024.1,13.55,618.58,352.7,185.85,265.8,6049.75,115.95,265.85,829.9,1278.7,1076.35,2538.75,243.8,86.15,171.21,812.9,152.8,733.25,261.29,77.3,152.65,94.31,81.39,138.55,945.95,398.75,1099.4,199.98,736.25,252.1,229.48,74.6,90.75,91.75,385.05,1548.85,82.9,656.05,68.1,475.1,1031.05,2028.25,617.61,233.1,24.45,195.63,4273.85,3133.95,704.85,168.05,408,41180.5,180.7,501.94,40.85,787.65,122.62,17.4,99.1,127.45,269.7,3861.55,336.97,169.35,14332.85,402.5,950.5,91.55,122,6087.5,575.7,678.9,136.65,133.05,208.05,627.05,333.95,77.8,131.75,335.43,446.8,372.2,47.9,56.15,243.8,12172.3,1362.25,375.75,1225.95,1007.45,1240.05,881.6,366.25,23.55,90.9,414.3,422,132.3,361.1,245.75,70.15,245,2598.55,561,858.8,343.45,1509.35,176.05,34.55,243,935.95,2907,180.05,475.6,67.35,107.75,268.25,77.81,292.67,1539.1,146.76,401.3
14-Oct-15,8107.9,1101.15,217.8,1376.25,84.8,324.5,28.05,999.45,1497.5,995,209.95,719.3,1441.25,187.1,284.95,94.85,862.25,805.95,495.5,2438.95,1756.05,493.99,173.5,141.45,535.95,107.83,162.29,438.45,445.2,346.3,136.94,149.4,21185.95,287.58,3181.4,423.15,286.02,210.25,85.6,553.1,577.6,620.55,679.2,334.75,910,1198.16,194.95,1986.95,1050.65,272.8,690.85,225.55,103.2,1071.15,133.4,4196.85,58.9,18180.2,1068.1,104.55,150.4,64.4,162.45,237.64,3300.15,1014.3,13.55,622.5,348.8,189.2,262.8,6043.75,124.25,259,833.55,1294.15,1084.75,2500,240.95,88.6,169.68,797.2,151.1,744.25,257.16,75.65,150.85,95.69,82.37,137.75,949.9,408.05,1097.6,199.98,741.9,254,229.51,74.05,87.35,90.53,394.7,1561.95,83.07,652.85,68.55,482.15,1027.41,2066.85,620.09,234.3,24.15,197.32,4249.75,3156.2,704.38,163.35,400.05,41254.75,180.85,517.68,40.45,797.25,122.84,17.35,98.55,125.85,270.8,3868.55,332.92,170.08,14418.75,421.95,949.8,93.97,119.28,6078.2,577.85,682.85,135.55,133,213.25,634,333.05,77.45,127.65,332.36,451.48,369.65,47.5,57.15,244.25,11878.75,1369.7,373.42,1268.65,990.35,1253.1,883.7,360.25,23.85,92.45,410.2,415.85,134,352.3,241.6,69.65,248.35,2483.7,548.05,850.75,348.45,1543.95,176.7,33.5,242.55,920.15,2906.6,175.55,470.3,67.92,107.9,271.55,79.55,291.45,1558.25,147.74,386.6
15-Oct-15,8179.5,1129.2,218.9,1371.25,96.75,329,29.25,1017.15,1505.8,992.75,209.65,723.25,1441.8,191.3,290.75,95,870.05,791.8,498.7,2450.65,1746.7,498.44,179.9,142.55,526.8,107.54,161.83,450.05,442.65,351.25,141.27,148.88,21133.25,297.85,3178.65,420.6,293.9,210.95,86.5,554.4,573.6,618.65,670.95,341.4,907,1191.48,190.3,1986.65,1054.2,271.8,692.1,235,105.65,1063.6,134.55,4207.45,59.35,18311.15,1080.05,106.53,150.85,64.35,161.75,243.64,3304.65,1012.6,13.75,612.42,364.3,193.8,266.75,6002.3,125.7,256.35,835,1294.7,1084.15,2564.05,245.7,87.8,174.45,791.55,147.2,744.85,260.29,77.15,152.4,97.08,82.13,139.4,957.8,399.4,1097.35,201.55,749.9,254.3,233.05,75.35,87.95,91.27,391.75,1554.75,79.99,653.45,69.05,491.15,1040.85,2099.1,613.71,232.05,24.1,199.82,4377.4,3131.2,701.78,168.02,406.95,41848.9,181.6,517.71,40.1,795.75,122.66,17.3,100.55,125,272.65,3914.9,331.46,173.52,14101.6,424.25,923.45,93.82,121,6117.55,579.7,686.15,137.35,135.05,218,635,337.55,78.1,129.48,338.7,451.85,374.45,48.05,57.15,248.95,11677.9,1374.55,373.02,1266.1,998.15,1257.5,888,368.7,24.8,94.25,411.3,422.25,134.7,381.3,259.55,70.2,255.25,2467.75,545.3,854.25,352.95,1521.3,176.65,32.75,243.2,901,2946.7,178.15,476.45,67.92,109.25,276.35,76.5,288.55,1570.9,151.83,418.75
16-Oct-15,8238.15,1170.3,230.2,1393.7,96.1,323.7,29.35,998.6,1504.85,996.25,212.15,719.05,1440.15,191.3,293.15,96,882.5,802.7,504.65,2461.5,1770,498.04,177.7,142.8,529.15,108.31,160.51,457.1,447.98,349.65,142.4,152.49,21067.55,303.9,3228.75,418.5,292.98,211.7,87.35,558.25,584.9,605.45,679.45,338.6,904.45,1160.08,190.15,1987.45,1059.3,272.65,695.55,235.7,106.95,1069.65,128.4,4264.95,59,18286.55,1073.6,104.55,152.1,64.55,162.05,243.75,3323.55,1020.2,13.8,604.35,366.15,190.05,270.35,6015.5,126.55,259.95,841.15,1311.6,1100.05,2584,249.65,87.75,178.72,784.65,154.25,731.5,263.66,79.85,150.4,96.44,81.67,139.45,962.7,401.75,1094.9,202.77,771.6,253.95,232.65,75,87.15,89.96,391.45,1563.3,80.1,659.3,68.7,494.8,1070.5,2055.3,620.45,230.4,24.3,199.95,4450.25,3119.5,711.75,168.02,411.75,41825.1,183.8,519.53,40.2,791,123.13,17.45,104.9,126.8,273.15,3939.1,332.21,176.15,14156.05,424.85,934.5,94.8,120.88,6188.85,579.9,668.25,138.35,135,216.15,627.65,334.85,81.5,128.4,341.77,456.08,381.75,48.75,55.75,254.85,11892.45,1381.75,372.13,1302.75,957.5,1273.7,889.45,369,24.05,94.7,416.8,421.1,134,386.2,260.7,69.65,252.9,2473.75,545.8,836.35,354.2,1521.75,175.85,32.8,247.55,916.65,2954.65,175.65,476.55,67.94,108.6,282.4,72.56,288.67,1591.4,154.64,423.45
19-Oct-15,8275.05,1162.15,223.5,1395.95,93.75,317.7,28.7,1003.9,1570.7,1020.25,210.05,719.1,1425.6,193.8,289.85,96.05,879.25,805.25,506.65,2465.4,1788.5,501.55,175.55,141.8,524.85,108.04,159.65,448.65,448.1,363.7,143.14,154.78,21132.45,306.32,3304,430.75,290.69,211.6,87.2,561.2,590.9,610.8,688.45,337.8,940.9,1190.6,190.55,2003,1062.4,272.45,701.1,237.05,108.5,1101.15,132.15,4347.6,58.95,18241.3,1121.7,105.32,155.75,64.9,161.75,244.31,3315.75,1039.8,13.8,604.67,371,190.15,263,6049.7,128,259.75,857.75,1315.35,1097.8,2612.05,244.95,86.75,181.2,793.9,158,744.2,261.06,83.2,151.6,95.98,82.32,139.85,962.05,414.75,1111.95,202.98,763.55,269.1,234.12,75.05,89.05,89.07,389.4,1544.5,80.11,658.35,68.7,477.7,1054.39,2073,616.8,235.05,24.15,200.55,4458.95,3180.25,725.13,165.95,422.9,41914.8,181.85,520.66,40.1,795.55,123.57,17.6,103.75,127.3,280.65,3957,332.21,171.99,14236.25,425.95,953.85,95.7,121.93,6144.65,578.75,669.5,137.2,133.8,217.3,624.5,347.3,82.15,128.6,342.57,481.75,382.15,48.7,55.55,254.5,12311.35,1369.95,382.75,1328.9,967.5,1293.2,905.95,372.25,23.85,93.8,415.1,428.9,134.7,378.7,264.55,69.45,248.4,2488.75,541.6,853.65,350.95,1527,172.7,34,246.95,919.5,2898.9,173.8,488.05,68.02,108.15,284.35,76.46,288.77,1574.75,154.09,430.35
20-Oct-15,8261.65,1201.4,221.2,1379.3,96,309.85,31.1,1014.9,1593.2,1023.45,209.95,722.8,1410.55,194.95,290.1,96.25,875.45,813.25,509.4,2439.05,1824.15,531.09,176.25,142.5,526.7,113.32,160.08,441.6,466.6,361.85,141.77,154.62,21562.6,304.3,3300.05,432.15,292.83,216.17,87.2,561.8,600.15,597.05,673.6,334.95,937.2,1181.16,194.55,2001.95,1074.7,271.05,715.4,237.05,108.1,1078.95,131.7,4319.7,59,18161.15,1131.3,105.1,155.8,65.45,166.45,244.13,3300.1,1031.75,14,618.15,372.9,186.25,254,6023.5,126,259.15,864.3,1312.5,1094.9,2606.2,258.2,84.45,182.86,787.1,159.25,737.4,260.16,85.05,151.55,95.86,84.15,136.75,956.7,406.25,1125.95,201.23,752.4,265,232.55,75.35,92.55,89.36,389.15,1526.55,79.57,654.05,68.85,473.05,1049.56,2075.6,602.06,242.15,24.5,196.93,4508.75,3184.5,738.3,171.02,417.15,42172.9,187.4,522.09,40,794.8,121.13,18.05,101.65,127.95,278.2,3943.25,329.14,168.85,14378.45,427.95,939.95,96.07,122.6,6180,578.25,687.3,138.2,135.9,219.1,631.15,343,80.55,129.85,335.22,478.35,383.2,51.15,55.35,254.85,12852.9,1356.65,385.04,1308.65,973.3,1295.65,902.55,376.15,24.5,93.85,417.8,430.5,139.4,383.15,270.05,70.9,240.8,2526.75,548.1,874.2,352.1,1531.85,186,33.25,245.95,937.05,2919.1,174.05,481.75,67.84,101.25,282.3,75.99,285.9,1550.3,154.02,435.65
21-Oct-15,8251.7,1241.1,220.35,1378.95,93.7,314.2,30.6,1013.6,1570.35,1010.35,209.2,718.2,1383.1,192.95,287.65,95.8,856.25,812.4,511.75,2519.05,1849.3,535.8,174.75,138.5,525.85,111.83,158.72,429.8,463.13,371.5,139.04,153,21743.2,300.35,3286.65,431.3,286.45,227.47,86.4,553.25,597.05,600.35,678,337.25,945.25,1176.32,195.1,2027.6,1075.55,270.25,715,236.8,108.8,1088.35,128.85,4173.6,57.1,18210.55,1123.55,103.6,160.75,57.45,165.8,239.29,3303.5,1018.05,13.55,622.13,367.6,185.95,254.25,5987.6,126.55,256.65,863.05,1315.75,1095,2622.8,254.9,85.55,178.08,790.35,162.35,736,256.97,84.05,151.9,95.44,84.75,135.7,957.45,409.4,1138.4,198.65,756.5,259.3,232.48,76.05,91.75,90.62,416.5,1508.45,78.94,656.6,68.9,482.55,1034.15,2063.4,604.95,240.05,24,196.48,4474.7,3139.65,736.47,168.02,459.15,42225.85,189.25,522.52,40.7,789.5,119.15,18.1,101.2,129.95,270.45,3925.35,326.51,169.05,14474.2,427.75,935.6,96,123.65,6112.95,573.7,676.35,135.75,135.9,216.1,644.55,340.6,81.3,130.48,346.1,477.5,382.6,50.5,55.55,249.8,12832.5,1349.45,380.91,1304.55,933.3,1311.95,889,385.4,23.95,92.8,412.7,429.1,137.55,381.45,269.25,70.6,244.4,2530,539.45,873.2,347.8,1582.15,181.65,33.2,253.25,950.85,2896.75,170,479.65,67.97,105.1,288.15,75.35,288.92,1549.2,153.06,434.1
23-Oct-15,8295.45,1252.65,218.3,1400.2,94.05,314.15,30.65,998.6,1561,1001.85,208.95,694.4,1406,194.75,287.6,95,858.6,827,525.65,2515.65,1829.35,527.3,173.1,138.45,525.85,110.52,157.69,423.3,461.15,359.1,140.04,151.31,21743.45,303.55,3246.45,443.1,288.21,224.5,86.4,543.2,605.4,595.7,682.2,341.9,940.85,1084.04,191.7,2000.5,1062.85,262.9,712.2,234.1,109.3,1090,130.05,4188.4,58.25,18158.65,1090.6,101.43,158.8,57.05,163,244.69,3321,1028.55,13.3,627.8,367.05,181.3,257.6,6040.7,128.15,258,852.95,1337.9,1108.5,2596.05,253.25,85.1,177.14,800.2,157.3,744,260.2,84.1,140.45,96.86,85.36,133.7,959.8,388.7,1149.9,199.9,745.15,248.55,239.02,76.45,93.15,91.56,417.75,1519,78.92,665.2,68.55,481.15,1007.37,2079.3,600.14,237.05,23.95,192.8,4380.9,3165.4,744.95,161.11,450.3,42631.1,186.05,513.54,40.9,789.25,117.67,18.25,100.5,132.65,270.7,3986.85,326.06,171.62,14453,425.65,985.4,96.9,124.4,6145.35,570.9,673.1,135.8,136.35,209.25,645.7,342.75,79.45,129.9,347.86,477.83,381.4,49.8,55.55,253.4,12642.2,1371.05,382.5,1291.35,947.25,1332.8,884.6,377.45,23.1,95.4,415.65,419.45,137.8,383,272.8,70.4,246,2537.15,540.1,866.25,343.7,1581.4,179.4,32.8,250.3,942.85,2901,168.95,461.75,67.97,102.15,289.1,73.34,283.88,1569.95,154.23,432.15
26-Oct-15,8260.55,1264.9,217.2,1393.75,91.65,316.35,29.9,992.2,1564.2,981.25,208.65,677.1,1420.4,190.25,278.65,92.7,817.7,832.75,521.05,2575.6,1905.55,530.79,172.05,137.1,519.6,109.18,157.58,410.6,450.95,352.2,145.11,150.73,21521.9,301.4,3203.4,427.15,283.97,225.63,85.75,531.75,604.05,601.9,681.25,333.4,933.55,1077.04,194.35,2000.9,1062.4,266.7,711.2,231.45,109.55,1093.4,129,4200.75,57.45,17934.9,1079.15,100.9,162.2,57.1,160.15,246.79,3298.5,1007.1,13.2,643.1,383.05,173.35,257.7,6015.5,127.7,257.3,863.55,1312.7,1101.5,2620.55,250.45,85.4,171.9,808.6,157.3,744.85,259.38,84.7,141.55,98.67,85.69,133.2,957.95,379.95,1152.15,196.52,756.8,244.35,237.79,75.25,88.05,90.88,413.2,1505.7,77.66,661.9,67.9,489.1,1006.14,2051.6,599.49,232.25,24,194.3,4385.15,3127.15,757.78,163.45,454.7,42237.2,183.5,513.39,40,760.8,115.9,18,97.7,132.85,271.1,3953.65,312.86,171.05,14398.2,397.2,997.85,97.97,121.4,6147.65,572.75,681.2,134.25,135.75,207.1,640.25,341,78.9,126,348.33,471.42,383.55,49.3,56.4,251.25,12738.2,1386.6,396.36,1297.8,945.15,1317.3,888.8,381.85,23.85,93.7,421.05,427.15,138.9,384.6,272.65,70.65,249.65,2536.55,542.65,877.05,344.8,1572.25,178.25,32.05,244.75,955.35,2845.1,164.4,448.05,67.89,104.85,295.4,75.51,284.52,1613.95,149.24,424.95
27-Oct-15,8232.9,1272.2,218,1385.8,91.8,311.3,30.35,982.2,1588.25,974.6,205.4,662.6,1379.35,190.1,282.8,92.9,827.1,846.1,521.8,2582.15,1984.85,532.08,168.35,137.3,523.95,110.56,157.79,400.65,457.15,352.65,143,150.68,21624.35,305.04,3184.2,425,282.75,223.94,85.65,544.9,605.3,602,684.7,332.3,947.55,1060.36,192.15,2007.75,1062.5,271,701.5,233.25,107.65,1098.3,126.95,4179.1,56.7,17659.75,1096.9,100.78,161.4,56.55,159.65,238.99,3282.65,1005,13.55,646.25,383.85,178.6,256.65,6026.6,127.8,258,867.65,1275.1,1110.9,2620.1,252.8,84.4,172.95,812.15,159.25,747.5,257.88,86.25,141,98.69,85.32,132.65,954,386.55,1149.4,199.48,787.8,253.95,237.45,75.25,91.2,91.12,424.85,1503.15,77.25,660.45,67.8,491.7,997,1945.65,601.78,229.65,24.25,195.68,4497,3144.75,772.58,162.68,450.6,41578.4,181.2,513.27,39.95,765.35,114.04,18.05,98.3,132.65,270.7,3909.3,306.11,165.35,14320.4,378.55,986.4,97.32,122.72,6146.5,570.15,678.5,134.35,133.9,208.7,634.35,341,77.35,127.9,352.69,469.77,386.35,49.7,54.85,248.8,12181.65,1385.45,399.04,1304.1,944.65,1286.9,908.65,385.2,23.5,97.2,420.55,427.4,135.8,383.35,269.95,70.95,245.95,2531.1,538.8,891.15,340.4,1598.85,183.35,32.35,276.85,955.35,2909.65,166.7,469.1,67.74,104.8,290.8,73.78,287.55,1598.45,150.26,424.8
28-Oct-15,8171.2,1273.35,219.8,1401.05,91.1,300.65,30.05,966.75,1559.25,915.1,208.75,676.8,1344.35,190.85,282.9,91,828.35,853.6,482.9,2570.4,1978.85,520.83,164.05,134.45,525.7,110.17,157.12,426.8,433.98,358.3,141.67,152.97,21142.75,303.28,3193.05,425.9,277.3,222.51,85.1,543.15,601.65,616.2,696.05,330.2,979.35,1079.88,191.5,1957.1,1060.25,271.95,706.15,231.6,108.8,1109.75,123.9,4113.65,59.85,17392.3,1081.9,100.55,160.95,56.25,157.3,237.83,3282.2,986,13.25,643.35,387.55,180.1,256.05,6010.55,126.65,255.75,877.55,1266.6,1111.5,2626.05,253,84.5,170.31,818.5,157.75,739.55,246.52,86.1,141.5,98.38,88.08,130,924.2,390.8,1153.2,199.93,779.6,250.5,236.92,76.8,87.85,91.17,408.45,1513.1,77.77,671.45,67.6,490.3,995.66,1910.4,590.63,224.85,24.7,196.85,4495.2,3139.85,766.4,161.68,450.9,41248.05,181.3,513.37,39.85,764.35,115.79,17.95,100.65,129.45,268.3,3969.8,300.67,167.95,14123.2,410.05,991.3,96.97,121.75,6102.85,564.2,664.9,130.5,131.05,207.85,635.95,346.4,77.75,126.57,346.31,468.48,380.85,49.15,54.25,242.05,12220.2,1358.5,389.01,1357.75,933,1301.35,901.55,380.55,23.3,95.6,416.35,425.9,135.6,386.3,268.75,69.7,247.15,2529.1,549.55,846.65,350.8,1598.6,183.2,32.65,271.7,956.35,2891.85,163.75,474.15,67.84,105.05,292.65,76.32,289,1616.75,145.53,420.8
29-Oct-15,8111.75,1275.1,215.05,1385.4,91.15,300.1,31,958.5,1587.6,899.65,207.45,679.9,1319.05,182.25,282.65,93.8,829.35,844.65,468.95,2577.3,1964.1,516.21,162.45,133.7,503.8,110.74,157.12,433.4,407.15,355.4,135.57,152.73,21067.45,293.18,3190.15,416.75,273.4,222.17,84.45,548.35,584.1,629.35,691.55,321.8,975.35,1056.68,187.4,1971.35,1063.4,272.45,701.3,226.75,107.3,1121.1,120.4,4221.35,59.75,17418.7,1048.95,100.07,156.05,55.15,154.8,234.75,3276.75,942.75,13.2,646.63,397.6,162.25,254.25,6014.95,126,252.5,875.9,1264.65,1103.55,2626.65,249.35,83.25,168.14,801.45,155.65,725.4,246.75,89.15,141.5,97.99,88.92,128.75,914.5,385.65,1145.05,196.25,781.75,248.7,233.45,77.05,90.1,92.15,400.85,1481.7,78.71,664,67.15,488.55,980.99,1920.25,591.06,230.65,25.1,196.02,4439.55,3153.1,778.5,167.55,516.4,40659.85,180.55,513.39,38.9,742.75,113.61,18.1,101.65,127.95,278.5,3886.25,302.36,167.32,14294.35,430,961.95,96.95,118.25,6201.35,569.45,649.95,128.85,128.15,207.15,637.4,347.5,76.35,123.1,344.42,470.5,378.25,49,52.85,236.95,12577.45,1357.2,396.7,1358.65,941.5,1299.35,878.9,377,24.05,94.55,413.75,432.35,135.9,391.2,268.8,69.65,247.6,2495.35,549,849.3,352.3,1578.65,190.65,32.25,264,954.75,2914.8,159.55,475.75,67.76,107.1,297.15,77.18,287.3,1599.6,148.72,415.7
30-Oct-15,8065.8,1238.05,215.3,1379.6,92.4,296.25,31.5,959.15,1549.4,903.5,206.95,678.9,1312.75,171.05,277.5,93.7,830.65,835.95,475.4,2550.45,1968,522.24,160.2,131.3,502.95,113.06,158.29,431.2,429.67,349.05,132.63,153.83,20457.5,290.51,3231.9,416.8,269.7,223.99,83.55,554.2,581.4,621.35,690.45,319.9,955.35,1060.12,187.25,1961.5,1073.7,269.75,702.55,224.8,105.95,1153.85,116.5,4279.9,59.65,17742.45,1071.6,98.2,149.5,54.25,155.1,231.34,3310.15,991.5,13.1,631,391.5,161.35,255.15,6012.3,129.45,253.6,871.7,1256.85,1099.6,2581.4,239.95,84.05,170.68,800.65,157.15,720.55,251.79,85.65,140,97.8,92.8,124.85,911.9,388.95,1135.45,199.88,779.15,246.05,223.21,80.15,93.3,91.03,409.55,1464.6,78.58,687.65,66.85,479.8,940.97,1928.9,569.79,227.1,24.2,193.6,4449,3145.45,784.65,164.05,474.4,39751.4,180.35,512.1,38.5,754.9,112.86,18.15,100.25,132.8,285.75,3880.15,304.42,164.72,14073.9,446.35,934.95,97.05,119.9,6079.95,561.6,668.4,128.35,128.75,203.45,644.85,361.85,75.3,124.8,354.92,473.85,396.45,50.45,53.35,237.05,12272.05,1327.25,383.89,1322.3,943.35,1293.65,889.55,396.85,24.6,93.9,408.45,429,133.45,384.95,260.1,68.85,246.6,2495.2,539.15,850.35,349.95,1541.15,194.3,32.1,265.5,938.55,2886.1,156.6,459.7,67.37,99.95,283.45,71.87,286.42,1496.9,151.73,408.65
